gene_name	chrom	start	end	MeanExp	d	LOCK_group	MD_anno	index	OG_TSG_anno	TorN	max	min	singleValue
HS3ST2	chr16	22814161	22916338	-0.875814620844294	102177	Shared LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	-0.688247998007647	-1.17906882114317	HS3ST2|Shared LOCKs
IL5RA	chr3	3066323	3110374	-0.971054320740247	44051	Tumor-gain LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	-0.965680321966814	-0.974475362967676	IL5RA|Tumor-gain LOCKs
IL5RA	chr3	3066323	3110374	-0.971249926278732	44051	Tumor-gain LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	-0.966553701373999	-0.981823499048815	IL5RA|Tumor-gain LOCKs
KIF1A	chr2	240713766	240821403	-0.945024056883954	107637	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	KIF1A|Tumor-loss LOCKs
KIF1A	chr2	240713766	240821403	-0.763274221241182	107637	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	KIF1A|Tumor-loss LOCKs
LAMA2	chr6	128883137	129516566	-0.669942884971843	633429	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	LAMA2|Tumor-loss LOCKs
LAMA2	chr6	128883137	129516566	-0.66550324180393	633429	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	LAMA2|Tumor-loss LOCKs
MAEL	chr1	166975581	167022214	-0.975657937177745	46633	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	MAEL|Tumor-loss LOCKs
MAEL	chr1	166975581	167022214	-0.0119351621964011	46633	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	MAEL|Tumor-loss LOCKs
ONECUT2	chr18	57435373	57491298	-0.911465641541658	55925	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	ONECUT2|Tumor-loss LOCKs
ONECUT2	chr18	57435373	57491298	-0.315927157160033	55925	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	ONECUT2|Tumor-loss LOCKs
PAX3	chr2	222199886	222298998	-0.975657937177745	99112	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	PAX3|Tumor-loss LOCKs
PAX3	chr2	222199886	222298998	-0.973598603297108	99112	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	PAX3|Tumor-loss LOCKs
PIWIL1	chr12	130337886	130426260	-0.970786914915671	88374	Tumor-gain LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	-0.965680321966814	-0.974475362967676	PIWIL1|Tumor-gain LOCKs
PIWIL1	chr12	130337886	130426260	-0.975657937177745	88374	Tumor-gain LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	-0.966553701373999	-0.981823499048815	PIWIL1|Tumor-gain LOCKs
SGSM1	chr22	24806210	24927578	-0.916520534914515	121368	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	SGSM1|Tumor-loss LOCKs
SGSM1	chr22	24806210	24927578	-0.822353375043413	121368	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	SGSM1|Tumor-loss LOCKs
VNN1	chr6	132680848	132714055	0.463128101218958	33207	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.T	OG	Tumor	1.59940264068816	-2.33754830684805	VNN1|Tumor-loss LOCKs
VNN1	chr6	132680848	132714055	-0.322220662875234	33207	Tumor-loss LOCKs	common PMDs	breastNormalVsTN_CL.N	OG	Normal	0.202033605396538	-1.77342006393831	VNN1|Tumor-loss LOCKs
